subject_id,baseline_readiness,motivation,resource_access,propensity,assigned,received_service,expected_y0,expected_y1,y0,y1,observed_outcome,true_effect,observed,is_synthetic
SYN-00064,68.21734448752414,0.5820151206013974,0.7999369598209174,0.7526407793657287,True,True,70.19714272098554,72.78824484155486,79.9839074412393,82.5750095618086,82.5750095618086,2.5911021205693228,True,True
SYN-00065,65.34014900083636,0.7136405593614212,0.10113264614710638,0.6345500719533347,True,True,66.58475191002344,70.28987322048349,68.22525511930048,71.93037642976053,71.93037642976053,3.7051213104600507,True,True
SYN-00066,37.64780094941496,0.7040418718721556,0.5018702327813014,0.4138425286656916,False,False,50.11088652322218,53.2101021099863,51.66907951780805,54.768295104572175,51.66907951780805,3.099215586764126,True,True
SYN-00067,55.70464349053711,0.278907539098611,0.21558894137646023,0.3939115150871534,False,False,57.30163434714385,60.617704704628466,58.78040444570593,62.096474803190546,58.78040444570593,3.316070357484615,True,True
SYN-00068,58.97290194542852,0.7293125144886198,0.7254568675077689,0.700705687460728,True,True,65.06871385046857,67.84518480645123,63.040319316746,65.81679027272867,65.81679027272867,2.7764709559826564,True,True
SYN-00069,56.57635600499992,0.8185220049221722,0.5986037398749948,0.6818881071659728,True,True,63.717222402127305,66.7285777947759,64.56913346539348,67.58048885804207,67.58048885804207,3.0113553926485936,True,True
SYN-00070,36.06731046255967,0.4075793145434692,0.2548146791334889,0.25232152991428025,True,False,45.723645033545495,49.045212672116996,47.6939688962701,51.0155365348416,51.0155365348416,3.3215676385715014,True,True
SYN-00071,56.623880012716675,0.6021617364351897,0.41263173087582594,0.5677521366826952,True,True,61.273342823250665,64.45547609515452,67.27991575311636,70.46204902502022,70.46204902502022,3.1821332719038558,True,True
SYN-00072,56.19153796426508,0.41774093376561405,0.21895505823483463,0.45073292005430976,True,True,58.742247379836556,62.12268525936711,62.45698049975768,65.83741837928822,65.83741837928822,3.380437879530555,True,True
SYN-00073,60.31495253787689,0.4050910846668916,0.002651998689556012,0.4437877125890221,True,True,60.45605582171334,64.15462336601246,63.79054669696174,67.48911424126086,67.48911424126086,3.6985675442991117,True,True
SYN-00074,39.6728119736967,0.4651829856685573,0.36669523058105247,0.32367730482324397,False,False,48.975572590575524,52.158121237538225,46.932270268349576,50.11481891531228,46.932270268349576,3.1825486469627,True,True
SYN-00075,62.23034073262229,0.046477149824968644,0.44243004921624607,0.43002922943394156,False,False,60.591258871669226,63.45085237275734,61.76014543833126,64.61973893941938,61.76014543833126,2.8595935010881153,True,True
SYN-00076,55.008799575923504,0.08152659303748411,0.5645555178621379,0.3907372778518035,True,True,56.6661545400987,59.36008455982424,64.62830870810998,67.32223872783553,67.32223872783553,2.6939300197255354,True,True
SYN-00077,38.31827400174427,0.9472078815736122,0.017009508728533795,0.4038238787350417,False,False,50.55257918863681,54.50066886633082,52.44981416821681,56.39790384591082,52.44981416821681,3.9480896776940053,True,True
SYN-00078,40.24606630531408,0.7741855612015622,0.8838234300857115,0.5542338969856943,False,False,53.8887213084095,56.450078943881714,46.813999018310255,49.37535665378247,46.813999018310255,2.5613576354722136,False,True
SYN-00079,64.9356096782331,0.4427998306817752,0.5342986219233911,0.6264860001622263,True,False,65.88773942399929,68.80769140645509,68.38617624537075,71.30612822782655,71.30612822782655,2.919951982455801,True,True
SYN-00080,54.289453154922626,0.644597995141273,0.775717184198813,0.636005360402442,True,True,61.54779724862514,64.20652046989755,56.95035120178757,59.60907442305999,59.60907442305999,2.6587232212724174,True,True
SYN-00081,63.3910981724632,0.5105461064336151,0.7523964169850508,0.6782138273003517,False,False,66.29816833151021,68.92484675924945,61.16257370004119,63.78925212778043,61.16257370004119,2.6266784277392317,True,True
SYN-00082,61.42604152466541,0.5427506575576064,0.8062002318544031,0.6800231220033155,True,False,65.49373317891099,68.05580815990818,65.89732762101728,68.45940260201448,68.45940260201448,2.5620749809971985,True,True
SYN-00083,60.508424935935956,0.5349938932434247,0.4400102585968021,0.5917921984157531,True,True,63.37046838869298,66.47794994741949,62.36876296915336,65.47624452787987,65.47624452787987,3.1074815587265094,True,True
SYN-00084,58.031601317863846,0.11604409118126957,0.9561447575381185,0.5239861938071623,False,False,60.473472616214124,62.59727752549758,61.19885470133025,63.322659610613705,61.19885470133025,2.1238049092834568,True,True
SYN-00085,45.86279049237915,0.0399821189559052,0.48493394948060187,0.2709593474844835,False,False,50.0704065696161,52.86299670487315,45.70576652974914,48.49835666500619,45.70576652974914,2.7925901352570497,True,True
SYN-00086,70.34584804199912,0.7261547557791607,0.5313178991411505,0.7654834447700801,True,True,71.65931087009731,74.72541139927517,71.79946922015314,74.865569749331,74.865569749331,3.0661005291778545,False,True
SYN-00087,42.137663429778186,0.036403443223187226,0.5872712977265782,0.25527838670560626,False,False,48.029793966047635,50.667088741069364,45.301719584234675,47.939014359256404,45.301719584234675,2.637294775021726,True,True
SYN-00088,40.99093310285579,0.2610433522537383,0.6786726157706596,0.33113909106258893,False,False,49.44714379796881,52.05965655043969,51.57349480710759,54.18600755957847,51.57349480710759,2.6125127524708796,True,True
SYN-00089,43.04322820759453,0.8125836783946009,0.10625224638419506,0.4259114501419703,False,False,52.90377674763003,56.65069021725104,52.87513065502449,56.6220441246455,52.87513065502449,3.746913469621008,True,True
SYN-00090,68.73880096337518,0.7135154250014306,0.642207229295498,0.7670102470279245,False,False,70.9571729433873,73.85061981194477,72.16265028517402,75.05609715373149,72.16265028517402,2.8934468685574686,True,True
SYN-00091,48.637773261983824,0.5287447379987025,0.7372478253902948,0.5238169486382049,True,True,56.79350182584029,59.452002456754194,58.12833952153126,60.786840152445166,60.786840152445166,2.658500630913909,True,True
SYN-00092,44.11952093144224,0.9633840317435551,0.14140983447292943,0.5019308255411669,False,False,54.95040019727761,58.719977461439996,56.66957476807015,60.439152032232535,56.66957476807015,3.7695772641623835,True,True
SYN-00093,48.9856472138349,0.5888379646402763,0.559615301748673,0.5103147471790423,False,False,56.78983561310959,59.744831642806716,62.07211110810246,65.02710713779959,62.07211110810246,2.9549960296971283,True,True
SYN-00094,40.42396182783997,0.807986480313611,0.7806156736626321,0.5457744982674264,False,False,53.8619297252554,56.59499945491826,65.81805287211847,68.55112260178133,65.81805287211847,2.733069729662857,True,True
SYN-00095,56.34690855687976,0.04853990777394579,0.38592612038133833,0.3556612773369083,True,True,56.55751430568876,59.50289507900373,51.005409005225346,53.95078977854031,53.95078977854031,2.9453807733149655,True,True
SYN-00096,48.55831283453047,0.04889608318273231,0.47974902199575,0.2973899761779305,False,False,51.87306809588966,54.6778926044874,51.09679730436825,53.90162181296599,51.09679730436825,2.8048245085977417,True,True
SYN-00097,61.542208445249514,0.0035715716979458634,0.7360321302061281,0.47182628810470084,False,False,60.975136583820266,63.37287417436005,61.03389548169357,63.43163307223335,61.03389548169357,2.397737590539781,True,True
SYN-00098,37.88386979720873,0.04862995205334342,0.09886367001722185,0.15665850947979224,False,False,43.409009664681314,46.78502913568215,44.879959624397344,48.25597909539818,44.879959624397344,3.376019471000839,True,True
SYN-00099,65.58816955681071,0.9360246811527986,0.877894757353402,0.8314039181299118,True,True,71.63208669056296,74.28325689510925,76.06303012760621,78.7142003321525,78.7142003321525,2.6511702045462964,True,True
SYN-00100,71.22885891249109,0.8825606068200056,0.5462220085301965,0.8131697404612246,True,True,73.54413118180005,76.66607847241477,67.90511876523321,71.02706605584792,71.02706605584792,3.121947290614708,True,True
SYN-00101,59.899822152860374,0.9055659188377518,0.391523071863636,0.7018685501383876,False,False,65.7455040375158,69.11100238913922,69.99048970058303,73.35598805220644,69.99048970058303,3.365498351623422,True,True
SYN-00102,70.09773381760465,0.5507032912195005,0.6975936426494043,0.7423630980388517,False,True,70.75952788179664,73.48848906343228,65.02922890141909,67.75819008305473,65.02922890141909,2.728961181635644,True,True
SYN-00103,64.22868184022971,0.5968262446408321,0.22874222261432042,0.6085921076394195,True,True,65.43822204373326,68.8935218321322,65.83554530957991,69.29084509797885,69.29084509797885,3.4552997883989356,True,True
SYN-00104,57.521464354006056,0.5155345074189303,0.34174840702618603,0.5297999458555737,True,True,60.88022151756012,64.12536616073031,62.973899938291666,66.21904458146184,66.21904458146184,3.2451446431701862,True,True
SYN-00105,39.55063465400376,0.8262206233156528,0.9692221234481204,0.5845328437077199,True,True,54.19456600542014,56.65384313190579,52.318335342147954,54.7776124686336,54.7776124686336,2.4592771264856457,True,True
SYN-00106,58.30771320347357,0.1228944808046416,0.18660553049216433,0.36034519717552865,False,False,57.62959155066361,60.91113049532768,55.8561430791837,59.13768202384777,55.8561430791837,3.2815389446640744,True,True
SYN-00107,67.24741064950729,0.48392526539860037,0.29375209491926324,0.6145309199871083,False,False,66.7572274250456,70.058561915366,61.68387334423045,64.98520783455085,61.68387334423045,3.3013344903204054,False,True
SYN-00108,46.110335297873675,0.2090029883373017,0.4510811932473636,0.3196115886511469,False,False,51.448066623305756,54.37594632760336,54.38579417231386,57.31367387661146,54.38579417231386,2.9278797042976055,True,True
SYN-00109,39.186308200601616,0.5724309855662376,0.8571626822596898,0.4609488856268215,True,False,51.47919894395971,53.97967041335329,56.41211769103855,58.912589160432134,58.912589160432134,2.5004714693935837,True,True
SYN-00110,53.80744244440807,0.7993481280256135,0.9182937266449223,0.7102958731433606,True,True,63.04279751964984,65.56503099369526,63.709836873435776,66.2320703474812,66.2320703474812,2.5222334740454233,True,True
SYN-00111,56.87233710338208,0.41939113973438535,0.32866681701812317,0.48354145198224313,True,True,59.636815503145925,62.853510847485936,48.926822802257774,52.143518146597785,52.143518146597785,3.2166953443400077,True,True
SYN-00112,53.81240687823927,0.21807732446911343,0.11944801411688055,0.33318328122534685,False,False,55.20047512307596,58.630341764135196,58.02283445743881,61.452701098498046,58.02283445743881,3.4298666410592356,False,True
SYN-00113,55.522636529287325,0.7550221491300093,0.9115711631664267,0.7112506552965361,True,True,63.77617558974254,66.28632991955791,66.72241577210812,69.23257010192349,69.23257010192349,2.5101543298153643,True,True
SYN-00114,59.29752945657017,0.8098258955812803,0.25656406412835164,0.6373857218951733,False,False,64.04825756793426,67.56832441953237,71.31830558634938,74.8383724379475,71.31830558634938,3.520066851598113,True,True
SYN-00115,44.783112858176985,0.4843770551794695,0.34272396961759466,0.37760112165713045,False,False,52.35493567772117,55.58303825088451,55.044181629935196,58.272284203098536,55.044181629935196,3.228102573163343,True,True
SYN-00116,36.36811689978356,0.3661807699259374,0.8055113417909762,0.34542663930255835,False,False,47.790767511430715,50.26559088370722,47.199041579787675,49.67386495206418,47.199041579787675,2.4748233722765045,True,True
SYN-00117,49.39856263380136,0.4779382666449008,0.4063385151176995,0.43918936652551266,False,False,55.55792590560089,58.68738726624679,54.57196217825873,57.70142353890463,54.57196217825873,3.129461360645901,True,True
SYN-00118,66.90628652876208,0.06579519521395472,0.2100137721937192,0.4374513995134784,False,False,62.85550289418187,66.07337983349827,68.2127542889591,71.4306312282755,68.2127542889591,3.2178769393163984,True,True
SYN-00119,53.66284929688092,0.4538185281404895,0.8744171890206626,0.5823751973025117,False,False,60.00906902417917,62.42435250471842,63.42294670466894,65.83823018520819,63.42294670466894,2.415283480539251,False,True
SYN-00120,67.77773585627055,0.9836873507410234,0.670898342487292,0.82911069231088,True,True,72.6086204824532,75.59411664409278,70.88588647544704,73.87138263708661,73.87138263708661,2.9854961616395737,True,True
SYN-00121,60.77550080068636,0.46228949009541564,0.021442660470339714,0.47442986786025126,True,True,61.288162083090825,64.98714283743303,56.38938278515646,60.08836353949866,60.08836353949866,3.6989807543421986,True,True
SYN-00122,63.8325294558242,0.9770447740403313,0.19654050984340532,0.7241052785864679,True,True,68.09366437798201,71.78737600023706,65.5317486354816,69.22546025773666,69.22546025773666,3.6937116222550577,True,True
SYN-00123,66.94485898352599,0.37475068466216976,0.48506754371038985,0.6133001082821693,True,True,66.45243399143081,69.41220801819631,73.30239048010384,76.26216450686934,76.26216450686934,2.9597740267655004,True,True
SYN-00124,55.89381998794669,0.6717107161131458,0.9548345698361494,0.6968070383445929,True,True,63.52400700041512,65.92761050371746,60.66209971574855,63.065703219050896,63.065703219050896,2.4036035033023486,False,True
SYN-00125,35.364925683205016,0.8126241603945608,0.8619538426954116,0.5090281073632577,True,True,50.93601034802139,53.54939166417555,54.48141067868938,57.09479199484354,57.09479199484354,2.613381316154163,True,True
SYN-00126,74.7073192521269,0.5352809357524481,0.1323135254404626,0.6756458212995605,False,False,71.37125910166392,74.94042928137945,71.08104858208678,74.65021876180231,71.08104858208678,3.56917017971553,True,True
SYN-00127,55.302159434726995,0.7025649133408872,0.7462755813098999,0.6601791269264189,True,True,62.552025264539246,65.28389434924485,56.702081830479685,59.433950915185285,59.433950915185285,2.7318690847055938,True,True
SYN-00128,42.762253710577745,0.37345924621042903,0.6176950282235116,0.37529100655651293,False,False,51.25391899445302,54.01410607522296,52.675832980781855,55.4360200615518,52.675832980781855,2.7601870807699473,True,True
SYN-00129,66.73831216255044,0.028211067294734327,0.060871204667317325,0.389437976875476,False,True,61.849076262684925,65.27187498933131,67.3561212033514,70.7789199299978,67.3561212033514,3.4227987266463913,True,True
SYN-00130,73.61838208456847,0.26265259990295686,0.6974795355730309,0.686657261959043,False,False,70.74308729648529,73.32819429307722,69.55007707062933,72.13518406722126,69.55007707062933,2.585106996591932,True,True
SYN-00131,44.321590050727835,0.24187245108451116,0.005705263322075105,0.23369112869774716,False,False,48.76683419493747,52.37921252549662,46.96860914865603,50.580987479215175,46.96860914865603,3.612378330559143,True,True
SYN-00132,57.341877544699074,0.20761279384253672,0.9065965622435215,0.5393535804405936,True,True,60.55950900376878,62.80342055732477,64.12341720322168,66.36732875677767,66.36732875677767,2.243911553555986,True,True
SYN-00133,68.89762891035124,0.4785591163498195,0.2974861434626346,0.6308743246741747,True,False,67.8018762963774,71.09492663935836,62.04145412463754,65.3345044676185,65.3345044676185,3.293050342980958,False,True
SYN-00134,50.77586711900504,0.5855923808746519,0.34326322081554894,0.4805696623938485,True,True,57.06210555761269,60.340006916826695,63.22937923553854,66.50728059475254,66.50728059475254,3.2779013592140025,True,True
SYN-00135,50.49641138637651,0.5030770036360659,0.3512596815438377,0.44845569756374976,False,True,56.25232215640861,59.47697113591089,66.97686008737251,70.20150906687479,66.97686008737251,3.2246489795022764,True,True
SYN-00136,61.64783544297094,0.6302883869970178,0.610504613097455,0.6723954353034133,True,True,65.55541858629708,68.4548058601494,62.35975574008884,65.25914301394117,65.25914301394117,2.8993872738523265,True,True
SYN-00137,68.13008898215702,0.2562492970651389,0.1579564367817914,0.5105955992528329,True,True,64.96637796205034,68.35756795541023,67.4224815679974,70.81367156135728,70.81367156135728,3.3911899933598826,True,True
SYN-00138,71.59667776791682,0.24455126581712594,0.26319265342428877,0.5684551041197065,True,True,67.54702128938008,70.77450794215221,69.10699961549042,72.33448626826255,72.33448626826255,3.22748665277213,True,True
SYN-00139,64.65172759596928,0.7470493906045181,0.6380164673690398,0.7415646247803387,True,True,68.55208393169235,71.46858392594105,69.24838724588241,72.16488724013111,72.16488724013111,2.9164999942486993,True,True
SYN-00140,66.43440022002842,0.5750977232291676,0.6179074632860703,0.7023077182612768,False,True,68.2547717819961,71.11545944868158,70.31190312288312,73.1725907895686,70.31190312288312,2.8606876666854784,False,True
